,date,province,total_cases,new_cases
633,2020-07-25,Gabrovo,82,8.0
634,2020-07-26,Gabrovo,89,7.0
635,2020-07-27,Gabrovo,97,8.0
636,2020-07-28,Gabrovo,102,5.0
637,2020-07-29,Gabrovo,111,9.0
638,2020-07-30,Gabrovo,119,8.0
639,2020-07-31,Gabrovo,122,3.0
640,2020-08-01,Gabrovo,132,10.0
641,2020-08-02,Gabrovo,133,1.0
642,2020-08-03,Gabrovo,135,2.0
643,2020-08-04,Gabrovo,135,0.0
644,2020-08-05,Gabrovo,146,11.0
645,2020-08-06,Gabrovo,148,2.0
646,2020-08-07,Gabrovo,153,5.0
647,2020-08-08,Gabrovo,155,2.0
648,2020-08-09,Gabrovo,159,4.0
649,2020-08-10,Gabrovo,159,0.0
650,2020-08-11,Gabrovo,159,0.0
651,2020-08-12,Gabrovo,160,1.0
652,2020-08-13,Gabrovo,166,6.0
653,2020-08-14,Gabrovo,166,0.0
654,2020-08-15,Gabrovo,167,1.0
655,2020-08-16,Gabrovo,169,2.0
656,2020-08-17,Gabrovo,169,0.0
657,2020-08-18,Gabrovo,169,0.0
658,2020-08-19,Gabrovo,171,2.0
659,2020-08-20,Gabrovo,171,0.0
660,2020-08-21,Gabrovo,171,0.0
661,2020-08-22,Gabrovo,171,0.0
662,2020-08-23,Gabrovo,171,0.0
663,2020-08-24,Gabrovo,171,0.0
664,2020-08-25,Gabrovo,171,0.0
665,2020-08-26,Gabrovo,172,1.0
666,2020-08-27,Gabrovo,172,0.0
667,2020-08-28,Gabrovo,172,0.0
668,2020-08-29,Gabrovo,172,0.0
669,2020-08-30,Gabrovo,172,0.0
670,2020-08-31,Gabrovo,172,0.0
671,2020-09-01,Gabrovo,173,1.0
672,2020-09-02,Gabrovo,174,1.0
673,2020-09-03,Gabrovo,174,0.0
674,2020-09-04,Gabrovo,174,0.0
675,2020-09-05,Gabrovo,174,0.0
676,2020-09-06,Gabrovo,174,0.0
677,2020-09-07,Gabrovo,174,0.0
678,2020-09-08,Gabrovo,174,0.0
679,2020-09-09,Gabrovo,174,0.0
680,2020-09-10,Gabrovo,175,1.0
681,2020-09-11,Gabrovo,175,0.0
682,2020-09-12,Gabrovo,177,2.0
683,2020-09-13,Gabrovo,178,1.0
684,2020-09-14,Gabrovo,179,1.0
685,2020-09-15,Gabrovo,179,0.0
686,2020-09-16,Gabrovo,181,2.0
687,2020-09-17,Gabrovo,188,7.0
688,2020-09-18,Gabrovo,190,2.0
689,2020-09-19,Gabrovo,191,1.0
690,2020-09-20,Gabrovo,191,0.0
691,2020-09-21,Gabrovo,191,0.0
692,2020-09-22,Gabrovo,196,5.0
693,2020-09-23,Gabrovo,198,2.0
694,2020-09-24,Gabrovo,199,1.0
695,2020-09-25,Gabrovo,205,6.0
696,2020-09-26,Gabrovo,219,14.0
697,2020-09-27,Gabrovo,229,10.0
698,2020-09-28,Gabrovo,248,19.0
699,2020-09-29,Gabrovo,248,0.0
700,2020-09-30,Gabrovo,251,3.0
701,2020-10-01,Gabrovo,268,17.0
702,2020-10-02,Gabrovo,270,2.0
703,2020-10-03,Gabrovo,275,5.0
704,2020-10-04,Gabrovo,282,7.0
705,2020-10-05,Gabrovo,283,1.0
706,2020-10-06,Gabrovo,284,1.0
707,2020-10-07,Gabrovo,294,10.0
708,2020-10-08,Gabrovo,295,1.0
709,2020-10-09,Gabrovo,308,13.0
710,2020-10-10,Gabrovo,319,11.0
711,2020-10-11,Gabrovo,324,5.0
712,2020-10-12,Gabrovo,326,2.0
713,2020-10-13,Gabrovo,329,3.0
714,2020-10-14,Gabrovo,331,2.0
715,2020-10-15,Gabrovo,353,22.0
716,2020-10-16,Gabrovo,358,5.0
717,2020-10-17,Gabrovo,387,29.0
718,2020-10-18,Gabrovo,415,28.0
719,2020-10-19,Gabrovo,434,19.0
720,2020-10-20,Gabrovo,452,18.0
721,2020-10-21,Gabrovo,463,11.0
722,2020-10-22,Gabrovo,511,48.0
723,2020-10-23,Gabrovo,531,20.0
724,2020-10-24,Gabrovo,546,15.0
725,2020-10-25,Gabrovo,579,33.0
726,2020-10-26,Gabrovo,583,4.0
727,2020-10-27,Gabrovo,617,34.0
728,2020-10-28,Gabrovo,649,32.0
729,2020-10-29,Gabrovo,710,61.0
730,2020-10-30,Gabrovo,768,58.0
731,2020-10-31,Gabrovo,836,68.0
732,2020-11-01,Gabrovo,884,48.0
733,2020-11-02,Gabrovo,903,19.0
734,2020-11-03,Gabrovo,937,34.0
735,2020-11-04,Gabrovo,1020,83.0
736,2020-11-05,Gabrovo,1110,90.0
737,2020-11-06,Gabrovo,1176,66.0
738,2020-11-07,Gabrovo,1307,131.0
739,2020-11-08,Gabrovo,1317,10.0
740,2020-11-09,Gabrovo,1330,13.0
741,2020-11-10,Gabrovo,1421,91.0
742,2020-11-11,Gabrovo,1489,68.0
743,2020-11-12,Gabrovo,1646,157.0
744,2020-11-13,Gabrovo,1778,132.0
745,2020-11-14,Gabrovo,1898,120.0
746,2020-11-15,Gabrovo,1947,49.0
747,2020-11-16,Gabrovo,1963,16.0
748,2020-11-17,Gabrovo,2071,108.0
749,2020-11-18,Gabrovo,2189,118.0
750,2020-11-19,Gabrovo,2300,111.0
751,2020-11-20,Gabrovo,2419,119.0
752,2020-11-21,Gabrovo,2536,117.0
753,2020-11-22,Gabrovo,2609,73.0
754,2020-11-23,Gabrovo,2609,0.0
755,2020-11-24,Gabrovo,2611,2.0
756,2020-11-25,Gabrovo,2798,187.0
757,2020-11-26,Gabrovo,2882,84.0
758,2020-11-27,Gabrovo,2991,109.0
759,2020-11-28,Gabrovo,3084,93.0
760,2020-11-29,Gabrovo,3115,31.0
761,2020-11-30,Gabrovo,3115,0.0
762,2020-12-01,Gabrovo,3174,59.0
763,2020-12-02,Gabrovo,3248,74.0
764,2020-12-03,Gabrovo,3326,78.0
765,2020-12-04,Gabrovo,3395,69.0
766,2020-12-05,Gabrovo,3471,76.0
767,2020-12-06,Gabrovo,3486,15.0
768,2020-12-07,Gabrovo,3486,0.0
769,2020-12-08,Gabrovo,3547,61.0
770,2020-12-09,Gabrovo,3602,55.0
771,2020-12-10,Gabrovo,3681,79.0
772,2020-12-11,Gabrovo,3741,60.0
773,2020-12-12,Gabrovo,3786,45.0
774,2020-12-13,Gabrovo,3800,14.0
775,2020-12-14,Gabrovo,3800,0.0
776,2020-12-15,Gabrovo,3809,9.0
777,2020-12-16,Gabrovo,3887,78.0
778,2020-12-17,Gabrovo,3919,32.0
779,2020-12-18,Gabrovo,3961,42.0
780,2020-06-07,Haskovo,30,0.0
781,2020-06-08,Haskovo,30,0.0
782,2020-06-09,Haskovo,30,0.0
783,2020-06-10,Haskovo,30,0.0
784,2020-06-11,Haskovo,31,1.0
785,2020-06-12,Haskovo,35,4.0
786,2020-06-13,Haskovo,36,1.0
787,2020-06-14,Haskovo,38,2.0
788,2020-06-15,Haskovo,38,0.0
789,2020-06-16,Haskovo,38,0.0
790,2020-06-17,Haskovo,38,0.0
791,2020-06-18,Haskovo,38,0.0
792,2020-06-19,Haskovo,38,0.0
793,2020-06-20,Haskovo,38,0.0
794,2020-06-21,Haskovo,38,0.0
795,2020-06-22,Haskovo,38,0.0
796,2020-06-23,Haskovo,38,0.0
797,2020-06-24,Haskovo,38,0.0
798,2020-06-25,Haskovo,38,0.0
799,2020-06-26,Haskovo,38,0.0
800,2020-06-27,Haskovo,39,1.0
801,2020-06-28,Haskovo,39,0.0
802,2020-06-29,Haskovo,39,0.0
803,2020-06-30,Haskovo,41,2.0
804,2020-07-01,Haskovo,41,0.0
805,2020-07-02,Haskovo,41,0.0
806,2020-07-03,Haskovo,42,1.0
807,2020-07-04,Haskovo,42,0.0
808,2020-07-05,Haskovo,43,1.0
809,2020-07-06,Haskovo,43,0.0
810,2020-07-07,Haskovo,45,2.0
811,2020-07-08,Haskovo,45,0.0
812,2020-07-09,Haskovo,46,1.0
813,2020-07-10,Haskovo,46,0.0
814,2020-07-11,Haskovo,46,0.0
815,2020-07-12,Haskovo,47,1.0
816,2020-07-13,Haskovo,47,0.0
817,2020-07-14,Haskovo,47,0.0
818,2020-07-15,Haskovo,49,2.0
819,2020-07-16,Haskovo,55,6.0
820,2020-07-17,Haskovo,55,0.0
821,2020-07-18,Haskovo,59,4.0
822,2020-07-19,Haskovo,60,1.0
823,2020-07-20,Haskovo,60,0.0
824,2020-07-21,Haskovo,61,1.0
825,2020-07-22,Haskovo,67,6.0
826,2020-07-23,Haskovo,68,1.0
827,2020-07-24,Haskovo,72,4.0
828,2020-07-25,Haskovo,72,0.0
829,2020-07-26,Haskovo,74,2.0
830,2020-07-27,Haskovo,75,1.0
831,2020-07-28,Haskovo,80,5.0
832,2020-07-29,Haskovo,83,3.0
833,2020-07-30,Haskovo,85,2.0
834,2020-07-31,Haskovo,89,4.0
835,2020-08-01,Haskovo,91,2.0
836,2020-08-02,Haskovo,92,1.0
837,2020-08-03,Haskovo,93,1.0
838,2020-08-04,Haskovo,93,0.0
839,2020-08-05,Haskovo,95,2.0
840,2020-08-06,Haskovo,99,4.0
841,2020-08-07,Haskovo,102,3.0
842,2020-08-08,Haskovo,106,4.0
843,2020-08-09,Haskovo,107,1.0
844,2020-08-10,Haskovo,107,0.0
845,2020-08-11,Haskovo,110,3.0
846,2020-08-12,Haskovo,112,2.0
847,2020-08-13,Haskovo,114,2.0
848,2020-08-14,Haskovo,114,0.0
849,2020-08-15,Haskovo,114,0.0
850,2020-08-16,Haskovo,115,1.0
851,2020-08-17,Haskovo,115,0.0
852,2020-08-18,Haskovo,123,8.0
853,2020-08-19,Haskovo,133,10.0
854,2020-08-20,Haskovo,135,2.0
855,2020-08-21,Haskovo,139,4.0
856,2020-08-22,Haskovo,146,7.0
857,2020-08-23,Haskovo,148,2.0
858,2020-08-24,Haskovo,148,0.0
859,2020-08-25,Haskovo,152,4.0
860,2020-08-26,Haskovo,159,7.0
861,2020-08-27,Haskovo,164,5.0
862,2020-08-28,Haskovo,171,7.0
863,2020-08-29,Haskovo,181,10.0
864,2020-08-30,Haskovo,181,0.0
865,2020-08-31,Haskovo,181,0.0
866,2020-09-01,Haskovo,184,3.0
867,2020-09-02,Haskovo,189,5.0
868,2020-09-03,Haskovo,193,4.0
869,2020-09-04,Haskovo,197,4.0
870,2020-09-05,Haskovo,203,6.0
871,2020-09-06,Haskovo,204,1.0
872,2020-09-07,Haskovo,204,0.0
873,2020-09-08,Haskovo,205,1.0
874,2020-09-09,Haskovo,213,8.0
875,2020-09-10,Haskovo,216,3.0
876,2020-09-11,Haskovo,219,3.0
877,2020-09-12,Haskovo,232,13.0
878,2020-09-13,Haskovo,233,1.0
879,2020-09-14,Haskovo,233,0.0
880,2020-09-15,Haskovo,234,1.0
881,2020-09-16,Haskovo,234,0.0
882,2020-09-17,Haskovo,234,0.0
883,2020-09-18,Haskovo,235,1.0
884,2020-09-19,Haskovo,240,5.0
885,2020-09-20,Haskovo,240,0.0
886,2020-09-21,Haskovo,240,0.0
887,2020-09-22,Haskovo,243,3.0
888,2020-09-23,Haskovo,244,1.0
889,2020-09-24,Haskovo,244,0.0
890,2020-09-25,Haskovo,249,5.0
891,2020-09-26,Haskovo,257,8.0
892,2020-09-27,Haskovo,257,0.0
893,2020-09-28,Haskovo,257,0.0
894,2020-09-29,Haskovo,259,2.0
895,2020-09-30,Haskovo,260,1.0
896,2020-10-01,Haskovo,266,6.0
897,2020-10-02,Haskovo,266,0.0
898,2020-10-03,Haskovo,270,4.0
899,2020-10-04,Haskovo,271,1.0
900,2020-10-05,Haskovo,272,1.0
901,2020-10-06,Haskovo,276,4.0
902,2020-10-07,Haskovo,291,15.0
903,2020-10-08,Haskovo,295,4.0
904,2020-10-09,Haskovo,303,8.0
905,2020-10-10,Haskovo,319,16.0
906,2020-10-11,Haskovo,326,7.0
907,2020-10-12,Haskovo,326,0.0
908,2020-10-13,Haskovo,342,16.0
909,2020-10-14,Haskovo,356,14.0
910,2020-10-15,Haskovo,358,2.0
911,2020-10-16,Haskovo,372,14.0
912,2020-10-17,Haskovo,383,11.0
913,2020-10-18,Haskovo,387,4.0
914,2020-10-19,Haskovo,388,1.0
915,2020-10-20,Haskovo,405,17.0
916,2020-10-21,Haskovo,420,15.0
917,2020-10-22,Haskovo,443,23.0
918,2020-10-23,Haskovo,468,25.0
919,2020-10-24,Haskovo,493,25.0
920,2020-10-25,Haskovo,498,5.0
921,2020-10-26,Haskovo,500,2.0
922,2020-10-27,Haskovo,534,34.0
923,2020-10-28,Haskovo,566,32.0
924,2020-10-29,Haskovo,599,33.0
925,2020-10-30,Haskovo,653,54.0
926,2020-10-31,Haskovo,699,46.0
927,2020-11-01,Haskovo,712,13.0
928,2020-11-02,Haskovo,725,13.0
929,2020-11-03,Haskovo,761,36.0
930,2020-11-04,Haskovo,817,56.0
931,2020-11-05,Haskovo,878,61.0
932,2020-11-06,Haskovo,940,62.0
933,2020-11-07,Haskovo,987,47.0
934,2020-11-08,Haskovo,999,12.0
935,2020-11-09,Haskovo,999,0.0
936,2020-11-10,Haskovo,1045,46.0
937,2020-11-11,Haskovo,1131,86.0
938,2020-11-12,Haskovo,1211,80.0
939,2020-11-13,Haskovo,1270,59.0
940,2020-11-14,Haskovo,1349,79.0
941,2020-11-15,Haskovo,1381,32.0
942,2020-11-16,Haskovo,1381,0.0
943,2020-11-17,Haskovo,1454,73.0
944,2020-11-18,Haskovo,1533,79.0
945,2020-11-19,Haskovo,1624,91.0
946,2020-11-20,Haskovo,1704,80.0
947,2020-11-21,Haskovo,1779,75.0
948,2020-11-22,Haskovo,1824,45.0
949,2020-11-23,Haskovo,1824,0.0
950,2020-11-24,Haskovo,1892,68.0
951,2020-11-25,Haskovo,1980,88.0
952,2020-11-26,Haskovo,2098,118.0
953,2020-11-27,Haskovo,2211,113.0
954,2020-11-28,Haskovo,2305,94.0
955,2020-11-29,Haskovo,2326,21.0
956,2020-11-30,Haskovo,2331,5.0
957,2020-12-01,Haskovo,2392,61.0
958,2020-12-02,Haskovo,2484,92.0
959,2020-12-03,Haskovo,2560,76.0
960,2020-12-04,Haskovo,2636,76.0
961,2020-12-05,Haskovo,2745,109.0
962,2020-12-06,Haskovo,2777,32.0
963,2020-12-07,Haskovo,2777,0.0
964,2020-12-08,Haskovo,2848,71.0
965,2020-12-09,Haskovo,2983,135.0
966,2020-12-10,Haskovo,3044,61.0
967,2020-12-11,Haskovo,3120,76.0
968,2020-12-12,Haskovo,3204,84.0
969,2020-12-13,Haskovo,3228,24.0
970,2020-12-14,Haskovo,3229,1.0
971,2020-12-15,Haskovo,3302,73.0
972,2020-12-16,Haskovo,3336,34.0
973,2020-12-17,Haskovo,3446,110.0
974,2020-12-18,Haskovo,3522,76.0
975,2020-06-07,Yambol,162,1.0
976,2020-06-08,Yambol,162,0.0
977,2020-06-09,Yambol,162,0.0
978,2020-06-10,Yambol,163,1.0
979,2020-06-11,Yambol,163,0.0
980,2020-06-12,Yambol,165,2.0
981,2020-06-13,Yambol,165,0.0
982,2020-06-14,Yambol,166,1.0
983,2020-06-15,Yambol,166,0.0
984,2020-06-16,Yambol,167,1.0
985,2020-06-17,Yambol,170,3.0
986,2020-06-18,Yambol,171,1.0
987,2020-06-19,Yambol,172,1.0
988,2020-06-20,Yambol,173,1.0
989,2020-06-21,Yambol,173,0.0
990,2020-06-22,Yambol,173,0.0
991,2020-06-23,Yambol,178,5.0
992,2020-06-24,Yambol,179,1.0
993,2020-06-25,Yambol,182,3.0
994,2020-06-26,Yambol,182,0.0
995,2020-06-27,Yambol,184,2.0
996,2020-06-28,Yambol,186,2.0
997,2020-06-29,Yambol,187,1.0
998,2020-06-30,Yambol,187,0.0
999,2020-07-01,Yambol,191,4.0
1000,2020-07-02,Yambol,194,3.0
1001,2020-07-03,Yambol,194,0.0
1002,2020-07-04,Yambol,195,1.0
1003,2020-07-05,Yambol,197,2.0
1004,2020-07-06,Yambol,197,0.0
1005,2020-07-07,Yambol,198,1.0
1006,2020-07-08,Yambol,200,2.0
1007,2020-07-09,Yambol,202,2.0
1008,2020-07-10,Yambol,203,1.0
1009,2020-07-11,Yambol,203,0.0
1010,2020-07-12,Yambol,203,0.0
1011,2020-07-13,Yambol,203,0.0
1012,2020-07-14,Yambol,204,1.0
1013,2020-07-15,Yambol,207,3.0
1014,2020-07-16,Yambol,210,3.0
1015,2020-07-17,Yambol,212,2.0
1016,2020-07-18,Yambol,212,0.0
1017,2020-07-19,Yambol,213,1.0
1018,2020-07-20,Yambol,213,0.0
1019,2020-07-21,Yambol,217,4.0
1020,2020-07-22,Yambol,218,1.0
1021,2020-07-23,Yambol,221,3.0
1022,2020-07-24,Yambol,232,11.0
1023,2020-07-25,Yambol,239,7.0
1024,2020-07-26,Yambol,240,1.0
1025,2020-07-27,Yambol,240,0.0
1026,2020-07-28,Yambol,243,3.0
1027,2020-07-29,Yambol,245,2.0
1028,2020-07-30,Yambol,245,0.0
1029,2020-07-31,Yambol,249,4.0
1030,2020-08-01,Yambol,252,3.0
1031,2020-08-02,Yambol,252,0.0
1032,2020-08-03,Yambol,253,1.0
1033,2020-08-04,Yambol,257,4.0
1034,2020-08-05,Yambol,265,8.0
1035,2020-08-06,Yambol,266,1.0
1036,2020-08-07,Yambol,274,8.0
1037,2020-08-08,Yambol,274,0.0
1038,2020-08-09,Yambol,274,0.0
1039,2020-08-10,Yambol,275,1.0
1040,2020-08-11,Yambol,275,0.0
1041,2020-08-12,Yambol,279,4.0
1042,2020-08-13,Yambol,279,0.0
1043,2020-08-14,Yambol,282,3.0
1044,2020-08-15,Yambol,283,1.0
1045,2020-08-16,Yambol,283,0.0
1046,2020-08-17,Yambol,283,0.0
1047,2020-08-18,Yambol,285,2.0
1048,2020-08-19,Yambol,285,0.0
1049,2020-08-20,Yambol,293,8.0
1050,2020-08-21,Yambol,295,2.0
1051,2020-08-22,Yambol,299,4.0
1052,2020-08-23,Yambol,299,0.0
1053,2020-08-24,Yambol,299,0.0
1054,2020-08-25,Yambol,310,11.0
1055,2020-08-26,Yambol,318,8.0
1056,2020-08-27,Yambol,327,9.0
1057,2020-08-28,Yambol,329,2.0
1058,2020-08-29,Yambol,330,1.0
1059,2020-08-30,Yambol,330,0.0
1060,2020-08-31,Yambol,330,0.0
1061,2020-09-01,Yambol,331,1.0
1062,2020-09-02,Yambol,332,1.0
1063,2020-09-03,Yambol,335,3.0
1064,2020-09-04,Yambol,336,1.0
1065,2020-09-05,Yambol,339,3.0
1066,2020-09-06,Yambol,339,0.0
1067,2020-09-07,Yambol,340,1.0
1068,2020-09-08,Yambol,340,0.0
1069,2020-09-09,Yambol,346,6.0
1070,2020-09-10,Yambol,346,0.0
1071,2020-09-11,Yambol,350,4.0
1072,2020-09-12,Yambol,355,5.0
1073,2020-09-13,Yambol,363,8.0
1074,2020-09-14,Yambol,363,0.0
1075,2020-09-15,Yambol,366,3.0
1076,2020-09-16,Yambol,376,10.0
1077,2020-09-17,Yambol,386,10.0
1078,2020-09-18,Yambol,389,3.0
1079,2020-09-19,Yambol,392,3.0
1080,2020-09-20,Yambol,392,0.0
1081,2020-09-21,Yambol,392,0.0
1082,2020-09-22,Yambol,398,6.0
1083,2020-09-23,Yambol,400,2.0
1084,2020-09-24,Yambol,404,4.0
1085,2020-09-25,Yambol,419,15.0
1086,2020-09-26,Yambol,432,13.0
1087,2020-09-27,Yambol,432,0.0
1088,2020-09-28,Yambol,432,0.0
1089,2020-09-29,Yambol,444,12.0
1090,2020-09-30,Yambol,450,6.0
1091,2020-10-01,Yambol,461,11.0
1092,2020-10-02,Yambol,467,6.0
1093,2020-10-03,Yambol,474,7.0
1094,2020-10-04,Yambol,483,9.0
1095,2020-10-05,Yambol,483,0.0
1096,2020-10-06,Yambol,484,1.0
1097,2020-10-07,Yambol,493,9.0
1098,2020-10-08,Yambol,502,9.0
1099,2020-10-09,Yambol,510,8.0
1100,2020-10-10,Yambol,518,8.0
1101,2020-10-11,Yambol,521,3.0
1102,2020-10-12,Yambol,521,0.0
1103,2020-10-13,Yambol,535,14.0
1104,2020-10-14,Yambol,544,9.0
1105,2020-10-15,Yambol,552,8.0
1106,2020-10-16,Yambol,560,8.0
1107,2020-10-17,Yambol,568,8.0
1108,2020-10-18,Yambol,573,5.0
1109,2020-10-19,Yambol,574,1.0
1110,2020-10-20,Yambol,590,16.0
1111,2020-10-21,Yambol,600,10.0
1112,2020-10-22,Yambol,603,3.0
1113,2020-10-23,Yambol,622,19.0
1114,2020-10-24,Yambol,639,17.0
1115,2020-10-25,Yambol,639,0.0
1116,2020-10-26,Yambol,639,0.0
1117,2020-10-27,Yambol,682,43.0
1118,2020-10-28,Yambol,708,26.0
1119,2020-10-29,Yambol,737,29.0
1120,2020-10-30,Yambol,741,4.0
1121,2020-10-31,Yambol,774,33.0
1122,2020-11-01,Yambol,800,26.0
1123,2020-11-02,Yambol,802,2.0
1124,2020-11-03,Yambol,810,8.0
1125,2020-11-04,Yambol,858,48.0
1126,2020-11-05,Yambol,902,44.0
1127,2020-11-06,Yambol,960,58.0
1128,2020-11-07,Yambol,1007,47.0
1129,2020-11-08,Yambol,1057,50.0
1130,2020-11-09,Yambol,1059,2.0
1131,2020-11-10,Yambol,1066,7.0
1132,2020-11-11,Yambol,1152,86.0
1133,2020-11-12,Yambol,1232,80.0
1134,2020-11-13,Yambol,1285,53.0
1135,2020-11-14,Yambol,1335,50.0
1136,2020-11-15,Yambol,1383,48.0
1137,2020-11-16,Yambol,1388,5.0
1138,2020-11-17,Yambol,1395,7.0
1139,2020-11-18,Yambol,1467,72.0
1140,2020-11-19,Yambol,1544,77.0
1141,2020-11-20,Yambol,1605,61.0
1142,2020-11-21,Yambol,1706,101.0
1143,2020-11-22,Yambol,1799,93.0
1144,2020-11-23,Yambol,1861,62.0
1145,2020-11-24,Yambol,1868,7.0
1146,2020-11-25,Yambol,1965,97.0
1147,2020-11-26,Yambol,2058,93.0
1148,2020-11-27,Yambol,2133,75.0
1149,2020-11-28,Yambol,2244,111.0
1150,2020-11-29,Yambol,2263,19.0
1151,2020-11-30,Yambol,2302,39.0
1152,2020-12-01,Yambol,2318,16.0
1153,2020-12-02,Yambol,2394,76.0
1154,2020-12-03,Yambol,2478,84.0
1155,2020-12-04,Yambol,2546,68.0
1156,2020-12-05,Yambol,2611,65.0
1157,2020-12-06,Yambol,2698,87.0
1158,2020-12-07,Yambol,2706,8.0
1159,2020-12-08,Yambol,2728,22.0
1160,2020-12-09,Yambol,2823,95.0
1161,2020-12-10,Yambol,2913,90.0
1162,2020-12-11,Yambol,2981,68.0
1163,2020-12-12,Yambol,3077,96.0
1164,2020-12-13,Yambol,3094,17.0
1165,2020-12-14,Yambol,3102,8.0
1166,2020-12-15,Yambol,3103,1.0
1167,2020-12-16,Yambol,3169,66.0
1168,2020-12-17,Yambol,3227,58.0
1169,2020-12-18,Yambol,3266,39.0
1170,2020-06-07,Kyustendil,95,0.0
1171,2020-06-08,Kyustendil,95,0.0
1172,2020-06-09,Kyustendil,95,0.0
1173,2020-06-10,Kyustendil,95,0.0
1174,2020-06-11,Kyustendil,95,0.0
1175,2020-06-12,Kyustendil,95,0.0
1176,2020-06-13,Kyustendil,96,1.0
1177,2020-06-14,Kyustendil,101,5.0
1178,2020-06-15,Kyustendil,101,0.0
1179,2020-06-16,Kyustendil,104,3.0
1180,2020-06-17,Kyustendil,117,13.0
1181,2020-06-18,Kyustendil,122,5.0
1182,2020-06-19,Kyustendil,133,11.0
1183,2020-06-20,Kyustendil,139,6.0
1184,2020-06-21,Kyustendil,158,19.0
1185,2020-06-22,Kyustendil,172,14.0
1186,2020-06-23,Kyustendil,173,1.0
1187,2020-06-24,Kyustendil,190,17.0
1188,2020-06-25,Kyustendil,204,14.0
1189,2020-06-26,Kyustendil,217,13.0
1190,2020-06-27,Kyustendil,221,4.0
1191,2020-06-28,Kyustendil,224,3.0
1192,2020-06-29,Kyustendil,241,17.0
1193,2020-06-30,Kyustendil,245,4.0
1194,2020-07-01,Kyustendil,257,12.0
1195,2020-07-02,Kyustendil,266,9.0
1196,2020-07-03,Kyustendil,278,12.0
1197,2020-07-04,Kyustendil,286,8.0
1198,2020-07-05,Kyustendil,292,6.0
1199,2020-07-06,Kyustendil,301,9.0
1200,2020-07-07,Kyustendil,303,2.0
1201,2020-07-08,Kyustendil,312,9.0
1202,2020-07-09,Kyustendil,324,12.0
1203,2020-07-10,Kyustendil,334,10.0
1204,2020-07-11,Kyustendil,345,11.0
1205,2020-07-12,Kyustendil,353,8.0
1206,2020-07-13,Kyustendil,356,3.0
1207,2020-07-14,Kyustendil,360,4.0
1208,2020-07-15,Kyustendil,370,10.0
1209,2020-07-16,Kyustendil,373,3.0
1210,2020-07-17,Kyustendil,384,11.0
1211,2020-07-18,Kyustendil,396,12.0
1212,2020-07-19,Kyustendil,401,5.0
1213,2020-07-20,Kyustendil,406,5.0
1214,2020-07-21,Kyustendil,419,13.0
1215,2020-07-22,Kyustendil,426,7.0
1216,2020-07-23,Kyustendil,439,13.0
1217,2020-07-24,Kyustendil,446,7.0
1218,2020-07-25,Kyustendil,454,8.0
1219,2020-07-26,Kyustendil,458,4.0
1220,2020-07-27,Kyustendil,459,1.0
1221,2020-07-28,Kyustendil,464,5.0
1222,2020-07-29,Kyustendil,473,9.0
1223,2020-07-30,Kyustendil,486,13.0
1224,2020-07-31,Kyustendil,493,7.0
1225,2020-08-01,Kyustendil,501,8.0
1226,2020-08-02,Kyustendil,505,4.0
1227,2020-08-03,Kyustendil,509,4.0
1228,2020-08-04,Kyustendil,509,0.0
1229,2020-08-05,Kyustendil,511,2.0
1230,2020-08-06,Kyustendil,511,0.0
1231,2020-08-07,Kyustendil,515,4.0
1232,2020-08-08,Kyustendil,516,1.0
1233,2020-08-09,Kyustendil,517,1.0
1234,2020-08-10,Kyustendil,518,1.0
1235,2020-08-11,Kyustendil,520,2.0
1236,2020-08-12,Kyustendil,523,3.0
1237,2020-08-13,Kyustendil,524,1.0
1238,2020-08-14,Kyustendil,526,2.0
1239,2020-08-15,Kyustendil,527,1.0
1240,2020-08-16,Kyustendil,528,1.0
1241,2020-08-17,Kyustendil,528,0.0
1242,2020-08-18,Kyustendil,531,3.0
1243,2020-08-19,Kyustendil,532,1.0
1244,2020-08-20,Kyustendil,533,1.0
1245,2020-08-21,Kyustendil,537,4.0
1246,2020-08-22,Kyustendil,539,2.0
1247,2020-08-23,Kyustendil,541,2.0
1248,2020-08-24,Kyustendil,542,1.0
1249,2020-08-25,Kyustendil,543,1.0
1250,2020-08-26,Kyustendil,550,7.0
1251,2020-08-27,Kyustendil,551,1.0
1252,2020-08-28,Kyustendil,560,9.0
1253,2020-08-29,Kyustendil,561,1.0
1254,2020-08-30,Kyustendil,562,1.0
1255,2020-08-31,Kyustendil,564,2.0
1256,2020-09-01,Kyustendil,564,0.0
1257,2020-09-02,Kyustendil,566,2.0
1258,2020-09-03,Kyustendil,569,3.0
1259,2020-09-04,Kyustendil,571,2.0
1260,2020-09-05,Kyustendil,572,1.0
1261,2020-09-06,Kyustendil,572,0.0
1262,2020-09-07,Kyustendil,573,1.0
1263,2020-09-08,Kyustendil,573,0.0
1264,2020-09-09,Kyustendil,573,0.0
1265,2020-09-10,Kyustendil,573,0.0
1266,2020-09-11,Kyustendil,575,2.0
1267,2020-09-12,Kyustendil,575,0.0
1268,2020-09-13,Kyustendil,576,1.0
1269,2020-09-14,Kyustendil,576,0.0
1270,2020-09-15,Kyustendil,577,1.0
1271,2020-09-16,Kyustendil,579,2.0
1272,2020-09-17,Kyustendil,579,0.0
1273,2020-09-18,Kyustendil,582,3.0
1274,2020-09-19,Kyustendil,585,3.0
1275,2020-09-20,Kyustendil,587,2.0
