province,date,Estimated,Low_90,High_90
Stara Zagora,2021-05-05,0.6900000000000001,0.29,1.12
Stara Zagora,2021-05-06,0.71,0.31,1.15
Stara Zagora,2021-05-07,0.75,0.36,1.21
Stara Zagora,2021-05-08,0.78,0.38,1.23
Stara Zagora,2021-05-09,0.8,0.38,1.23
Stara Zagora,2021-05-10,0.81,0.4,1.26
Stara Zagora,2021-05-11,0.77,0.36,1.22
Stara Zagora,2021-05-12,0.76,0.35,1.22
Stara Zagora,2021-05-13,0.71,0.28,1.15
Stara Zagora,2021-05-14,0.73,0.29,1.17
Stara Zagora,2021-05-15,0.72,0.28,1.17
Stara Zagora,2021-05-16,0.68,0.24,1.14
Stara Zagora,2021-05-17,0.6900000000000001,0.24,1.15
Stara Zagora,2021-05-18,0.71,0.26,1.18
Stara Zagora,2021-05-19,0.71,0.25,1.18
Stara Zagora,2021-05-20,0.6900000000000001,0.24,1.18
Stara Zagora,2021-05-21,0.68,0.23,1.18
Stara Zagora,2021-05-22,0.67,0.18,1.13
Stara Zagora,2021-05-23,0.63,0.14,1.09
Stara Zagora,2021-05-24,0.63,0.16,1.13
Stara Zagora,2021-05-25,0.65,0.18,1.17
Stara Zagora,2021-05-26,0.66,0.17,1.17
Stara Zagora,2021-05-27,0.67,0.17,1.18
Stara Zagora,2021-05-28,0.68,0.17,1.19
Stara Zagora,2021-05-29,0.6900000000000001,0.17,1.2
Stara Zagora,2021-05-30,0.6900000000000001,0.18,1.22
Stara Zagora,2021-05-31,0.67,0.15,1.19
Stara Zagora,2021-06-01,0.66,0.13,1.17
Stara Zagora,2021-06-02,0.66,0.14,1.19
Stara Zagora,2021-06-03,0.65,0.12,1.17
Stara Zagora,2021-06-04,0.65,0.11,1.17
Stara Zagora,2021-06-05,0.68,0.13,1.21
Stara Zagora,2021-06-06,0.68,0.13,1.22
Stara Zagora,2021-06-07,0.6900000000000001,0.13,1.23
Stara Zagora,2021-06-08,0.6900000000000001,0.14,1.25
Stara Zagora,2021-06-09,0.68,0.12,1.23
Stara Zagora,2021-06-10,0.6900000000000001,0.13,1.25
Stara Zagora,2021-06-11,0.68,0.08,1.19
Stara Zagora,2021-06-12,0.66,0.09,1.2
Stara Zagora,2021-06-13,0.65,0.08,1.19
Stara Zagora,2021-06-14,0.63,0.06,1.16
Stara Zagora,2021-06-15,0.63,0.06,1.17
Stara Zagora,2021-06-16,0.61,0.04,1.14
Stara Zagora,2021-06-17,0.62,0.04,1.15
Stara Zagora,2021-06-18,0.6,0.03,1.13
Stara Zagora,2021-06-19,0.6,0.03,1.14
Stara Zagora,2021-06-20,0.6,0.04,1.16
Stara Zagora,2021-06-21,0.6,0.04,1.17
Stara Zagora,2021-06-22,0.6,0.04,1.18
Stara Zagora,2021-06-23,0.63,0.02,1.18
Stara Zagora,2021-06-24,0.63,0.03,1.2
Stara Zagora,2021-06-25,0.63,0.04,1.22
Stara Zagora,2021-06-26,0.63,0.04,1.23
Stara Zagora,2021-06-27,0.64,0.05,1.25
Stara Zagora,2021-06-28,0.64,0.03,1.23
Stara Zagora,2021-06-29,0.64,0.04,1.25
Stara Zagora,2021-06-30,0.67,0.05,1.29
Stara Zagora,2021-07-01,0.68,0.06,1.31
Stara Zagora,2021-07-02,0.68,0.04,1.29
Stara Zagora,2021-07-03,0.68,0.05,1.31
Stara Zagora,2021-07-04,0.6900000000000001,0.02,1.28
Stara Zagora,2021-07-05,0.6900000000000001,0.05,1.32
Stara Zagora,2021-07-06,0.6900000000000001,0.06,1.34
Stara Zagora,2021-07-07,0.7000000000000001,0.04,1.32
Stara Zagora,2021-07-08,0.7000000000000001,0.05,1.34
Stara Zagora,2021-07-09,0.71,0.03,1.32
Stara Zagora,2021-07-10,0.71,0.05,1.35
Stara Zagora,2021-07-11,0.71,0.03,1.33
Stara Zagora,2021-07-12,0.72,0.05,1.36
Stara Zagora,2021-07-13,0.72,0.06,1.38
Stara Zagora,2021-07-14,0.72,0.05,1.37
Stara Zagora,2021-07-15,0.73,0.06,1.39
Stara Zagora,2021-07-16,0.73,0.05,1.38
Stara Zagora,2021-07-17,0.74,0.03,1.36
Stara Zagora,2021-07-18,0.74,0.06,1.4
Stara Zagora,2021-07-19,0.74,0.04,1.38
Stara Zagora,2021-07-20,0.75,0.06,1.41
Stara Zagora,2021-07-21,0.75,0.05,1.4
Stara Zagora,2021-07-22,0.75,0.07,1.43
Stara Zagora,2021-07-23,0.76,0.05,1.41
Stara Zagora,2021-07-24,0.79,0.07,1.46
Stara Zagora,2021-07-25,0.8,0.06,1.45
Stara Zagora,2021-07-26,0.8300000000000001,0.1,1.52
Stara Zagora,2021-07-27,0.9,0.13,1.59
Stara Zagora,2021-07-28,0.94,0.15,1.62
Stara Zagora,2021-07-29,0.94,0.2,1.67
Stara Zagora,2021-07-30,0.97,0.22,1.69
Stara Zagora,2021-07-31,1.03,0.3,1.78
Stara Zagora,2021-08-01,1.03,0.3,1.76
Stara Zagora,2021-08-02,1.08,0.37,1.82
Stara Zagora,2021-08-03,1.1,0.4,1.83
Stara Zagora,2021-08-04,1.12,0.44,1.85
Stara Zagora,2021-08-05,1.12,0.42,1.8
Stara Zagora,2021-08-06,1.16,0.49,1.85
Stara Zagora,2021-08-07,1.19,0.53,1.86
Stara Zagora,2021-08-08,1.22,0.58,1.88
Stara Zagora,2021-08-09,1.25,0.62,1.89
Stara Zagora,2021-08-10,1.31,0.71,1.95
Stara Zagora,2021-08-11,1.35,0.77,1.98
Stara Zagora,2021-08-12,1.32,0.73,1.9
Stara Zagora,2021-08-13,1.34,0.77,1.91
Stara Zagora,2021-08-14,1.36,0.8,1.91
Stara Zagora,2021-08-15,1.38,0.86,1.95
Stara Zagora,2021-08-16,1.41,0.9,1.96
Stara Zagora,2021-08-17,1.42,0.93,1.96
Stara Zagora,2021-08-18,1.42,0.94,1.94
Stara Zagora,2021-08-19,1.37,0.91,1.89
Stara Zagora,2021-08-20,1.39,0.91,1.86
Stara Zagora,2021-08-21,1.39,0.93,1.86
Stara Zagora,2021-08-22,1.35,0.9,1.81
Stara Zagora,2021-08-23,1.36,0.94,1.84
Stara Zagora,2021-08-24,1.37,0.95,1.83
Stara Zagora,2021-08-25,1.34,0.92,1.78
Stara Zagora,2021-08-26,1.31,0.91,1.76
Stara Zagora,2021-08-27,1.32,0.93,1.77
Stara Zagora,2021-08-28,1.31,0.89,1.71
Stara Zagora,2021-08-29,1.27,0.87,1.68
Stara Zagora,2021-08-30,1.25,0.87,1.68
Stara Zagora,2021-08-31,1.24,0.86,1.66
Stara Zagora,2021-09-01,1.18,0.79,1.58
Stara Zagora,2021-09-02,1.14,0.76,1.55
Stara Zagora,2021-09-03,1.11,0.73,1.52
Stara Zagora,2021-09-04,1.09,0.71,1.5
Stara Zagora,2021-09-05,1.05,0.66,1.45
Stara Zagora,2021-09-06,1.05,0.66,1.45
Stara Zagora,2021-09-07,1.06,0.6900000000000001,1.49
Stara Zagora,2021-09-08,1.08,0.71,1.51
Stara Zagora,2021-09-09,1.08,0.68,1.47
Stara Zagora,2021-09-10,1.11,0.72,1.51
Stara Zagora,2021-10-29,1.14,0.75,1.6
Stara Zagora,2021-10-30,1.12,0.74,1.5
Stara Zagora,2021-10-31,1.03,0.6900000000000001,1.4
Stara Zagora,2021-12-03,1.17,0.6,1.8
Stara Zagora,2021-12-04,1.05,0.52,1.6400000000000001
Stara Zagora,2021-12-05,0.98,0.46,1.54
Stara Zagora,2021-12-06,0.98,0.47000000000000003,1.53
Stara Zagora,2021-12-07,1.02,0.52,1.57
Stara Zagora,2021-12-08,0.98,0.5,1.54
Stara Zagora,2021-12-09,0.99,0.49,1.52
Stara Zagora,2021-12-10,0.9500000000000001,0.46,1.49
Stara Zagora,2021-12-11,0.86,0.37,1.4000000000000001
Stara Zagora,2021-12-12,0.85,0.36,1.4000000000000001
Stara Zagora,2021-12-13,0.87,0.36,1.4000000000000001
Stara Zagora,2021-12-14,0.89,0.39,1.44
Stara Zagora,2021-12-15,0.93,0.42,1.47
Stara Zagora,2021-12-16,0.92,0.4,1.45
Stara Zagora,2021-12-17,0.84,0.3,1.35
Stara Zagora,2021-12-18,0.8200000000000001,0.29,1.35
Stara Zagora,2021-12-19,0.81,0.28,1.35
Stara Zagora,2021-12-20,0.85,0.3,1.3800000000000001
Stara Zagora,2021-12-21,0.9,0.37,1.46
Stara Zagora,2021-12-22,0.9,0.36,1.45
Stara Zagora,2021-12-23,0.91,0.39,1.49
Stara Zagora,2021-12-24,0.89,0.37,1.47
Stara Zagora,2021-12-25,0.78,0.24,1.33
Stara Zagora,2021-12-26,0.76,0.22,1.32
Stara Zagora,2021-12-27,0.8300000000000001,0.29,1.42
Stara Zagora,2021-12-28,0.9500000000000001,0.41000000000000003,1.55
Stara Zagora,2021-12-29,1.11,0.5700000000000001,1.7
Stara Zagora,2021-12-30,1.12,0.59,1.7
Stara Zagora,2021-12-31,1.12,0.5700000000000001,1.6600000000000001
Stara Zagora,2022-01-01,1.12,0.58,1.6600000000000001
Stara Zagora,2022-01-02,1.41,0.89,1.95
Stara Zagora,2022-01-03,1.59,1.11,2.14
Stara Zagora,2022-01-04,1.78,1.31,2.29
Stara Zagora,2022-01-05,1.8800000000000001,1.44,2.37
Stara Zagora,2022-01-06,1.81,1.3800000000000001,2.2600000000000002
Stara Zagora,2022-01-07,1.59,1.17,2.02
Stara Zagora,2022-01-08,1.54,1.1500000000000001,1.99
Stara Zagora,2022-01-09,1.34,0.93,1.75
Stara Zagora,2022-01-10,1.3,0.9,1.72
Stara Zagora,2022-01-11,1.35,0.9500000000000001,1.76
Stara Zagora,2022-01-12,1.46,1.07,1.87
Stara Zagora,2022-01-13,1.47,1.08,1.86
Stara Zagora,2022-01-14,1.4000000000000001,1.04,1.81
Stara Zagora,2022-01-15,1.51,1.1400000000000001,1.8900000000000001
Stara Zagora,2022-01-16,1.62,1.26,1.99
Stara Zagora,2022-01-17,1.69,1.36,2.07
Stara Zagora,2022-01-18,1.73,1.4000000000000001,2.08
Stara Zagora,2022-01-19,1.69,1.3800000000000001,2.04
Stara Zagora,2022-01-20,1.53,1.22,1.86
Stara Zagora,2022-01-21,1.33,1.01,1.6400000000000001
Stara Zagora,2022-01-22,1.22,0.91,1.54
Stara Zagora,2022-01-23,1.23,0.93,1.56
Stara Zagora,2022-01-24,1.2,0.9,1.53
Stara Zagora,2022-01-25,1.2,0.89,1.51
Stara Zagora,2022-01-26,1.23,0.9400000000000001,1.56
Targovishte,2021-08-10,3.0,1.01,6.99
Targovishte,2021-08-11,2.5500000000000003,1.02,4.71
Targovishte,2021-08-12,2.2,0.94,3.9
Targovishte,2021-08-13,2.33,1.06,3.81
Targovishte,2021-08-14,2.44,1.25,3.78
Targovishte,2021-08-15,2.38,1.32,3.59
Targovishte,2021-08-16,2.3000000000000003,1.34,3.39
Targovishte,2021-08-17,2.22,1.33,3.19
Targovishte,2021-08-18,2.06,1.24,2.94
Targovishte,2021-08-19,1.92,1.16,2.74
Targovishte,2021-08-20,1.86,1.15,2.64
Targovishte,2021-08-21,1.84,1.16,2.57
Targovishte,2021-08-22,1.82,1.17,2.51
Targovishte,2021-08-23,1.81,1.21,2.49
Targovishte,2021-08-24,1.81,1.21,2.42
Targovishte,2021-08-25,1.77,1.22,2.38
Targovishte,2021-08-26,1.68,1.16,2.27
Targovishte,2021-08-27,1.61,1.1,2.17
Targovishte,2021-08-28,1.55,1.04,2.07
Targovishte,2021-08-29,1.46,0.98,1.99
Targovishte,2021-08-30,1.41,0.94,1.93
Targovishte,2021-08-31,1.36,0.89,1.86
Targovishte,2021-09-01,1.35,0.89,1.85
Targovishte,2021-09-02,1.31,0.86,1.81
Targovishte,2021-09-03,1.27,0.8200000000000001,1.76
Targovishte,2021-09-04,1.26,0.81,1.74
Targovishte,2021-09-05,1.22,0.76,1.68
Targovishte,2021-09-06,1.18,0.74,1.66
Targovishte,2021-09-07,1.17,0.74,1.66
Targovishte,2021-09-08,1.15,0.72,1.64
Targovishte,2021-09-09,1.14,0.71,1.63
Targovishte,2021-09-10,1.14,0.68,1.59
Targovishte,2021-10-29,1.4,0.72,2.25
Targovishte,2021-10-30,1.31,0.67,2.05
Targovishte,2021-10-31,1.19,0.6,1.87
Targovishte,2021-12-03,1.61,0.74,2.67
Targovishte,2021-12-04,1.42,0.63,2.39
Targovishte,2021-12-05,1.33,0.56,2.23
Targovishte,2021-12-06,1.26,0.49,2.1
Targovishte,2021-12-07,1.27,0.53,2.12
Targovishte,2021-12-08,1.31,0.54,2.1
Targovishte,2021-12-09,1.3,0.54,2.07
Targovishte,2021-12-10,1.24,0.53,2.04
Targovishte,2021-12-11,1.16,0.42,1.9000000000000001
Targovishte,2021-12-12,1.09,0.37,1.84
Targovishte,2021-12-13,1.08,0.36,1.83
Targovishte,2021-12-14,1.02,0.29,1.75
Targovishte,2021-12-15,0.99,0.26,1.72
Targovishte,2021-12-16,0.99,0.26,1.73
Targovishte,2021-12-17,0.99,0.24,1.71
Targovishte,2021-12-18,0.9500000000000001,0.23,1.7
Targovishte,2021-12-19,0.93,0.19,1.6500000000000001
Targovishte,2021-12-20,0.9,0.15,1.6
Targovishte,2021-12-21,0.97,0.18,1.67
Targovishte,2021-12-22,0.93,0.16,1.6400000000000001
Targovishte,2021-12-23,0.9400000000000001,0.18,1.67
Targovishte,2021-12-24,0.9400000000000001,0.19,1.69
Targovishte,2021-12-25,0.87,0.12,1.58
Targovishte,2021-12-26,0.81,0.07,1.49
Targovishte,2021-12-27,0.92,0.16,1.67
Targovishte,2021-12-28,0.99,0.21,1.76
Targovishte,2021-12-29,1.06,0.25,1.82
Targovishte,2021-12-30,1.09,0.28,1.85
Targovishte,2021-12-31,1.11,0.34,1.9100000000000001
Targovishte,2022-01-01,1.07,0.3,1.85
Targovishte,2022-01-02,1.06,0.3,1.84
Targovishte,2022-01-03,1.09,0.33,1.87
Targovishte,2022-01-04,1.11,0.34,1.87
Targovishte,2022-01-05,1.16,0.42,1.95
Targovishte,2022-01-06,1.2,0.46,1.97
Targovishte,2022-01-07,1.12,0.39,1.8800000000000001
Targovishte,2022-01-08,1.1400000000000001,0.41000000000000003,1.8900000000000001
Targovishte,2022-01-09,1.12,0.41000000000000003,1.8800000000000001
Targovishte,2022-01-10,1.03,0.31,1.76
Targovishte,2022-01-11,1.11,0.39,1.85
Targovishte,2022-01-12,1.21,0.49,1.94
Targovishte,2022-01-13,1.21,0.5,1.93
Targovishte,2022-01-14,1.16,0.48,1.9000000000000001
Targovishte,2022-01-15,1.17,0.46,1.86
Targovishte,2022-01-16,1.23,0.55,1.94
Targovishte,2022-01-17,1.27,0.61,1.98
Targovishte,2022-01-18,1.33,0.66,2.0
Targovishte,2022-01-19,1.3800000000000001,0.72,2.0300000000000002
Targovishte,2022-01-20,1.41,0.78,2.06
Targovishte,2022-01-21,1.3800000000000001,0.78,2.04
Targovishte,2022-01-22,1.3,0.68,1.9100000000000001
Targovishte,2022-01-23,1.32,0.74,1.96
Targovishte,2022-01-24,1.33,0.75,1.95
Targovishte,2022-01-25,1.28,0.7000000000000001,1.8800000000000001
Targovishte,2022-01-26,1.33,0.77,1.94
Varna,2020-07-01,3.0,1.01,6.99
Varna,2020-07-02,2.5500000000000003,1.02,4.71
Varna,2020-07-03,2.34,0.99,4.03
Varna,2020-07-04,2.09,0.95,3.5700000000000003
Varna,2020-07-05,1.93,0.9,3.26
Varna,2020-07-06,1.89,0.91,3.12
Varna,2020-07-07,1.85,0.92,3.0
Varna,2020-07-08,1.76,0.88,2.83
Varna,2020-07-09,1.69,0.85,2.7
Varna,2020-07-10,1.63,0.8300000000000001,2.6
Varna,2020-07-11,1.58,0.8,2.5
Varna,2020-07-12,1.5,0.73,2.36
Varna,2020-07-13,1.51,0.77,2.37
Varna,2020-07-14,1.51,0.77,2.33
Varna,2020-07-15,1.51,0.8,2.33
Varna,2020-07-16,1.5,0.8,2.29
Varna,2020-07-17,1.5,0.79,2.24
Varna,2020-07-18,1.55,0.85,2.27
Varna,2020-07-19,1.61,0.95,2.34
Varna,2020-07-20,1.63,0.97,2.31
Varna,2020-07-21,1.62,1.0,2.3000000000000003
Varna,2020-07-22,1.56,0.95,2.2
Varna,2020-07-23,1.51,0.94,2.16
Varna,2020-07-24,1.47,0.88,2.06
Varna,2020-07-25,1.42,0.87,2.03
Varna,2020-07-26,1.36,0.8200000000000001,1.96
Varna,2020-07-27,1.32,0.78,1.9
Varna,2020-07-28,1.27,0.74,1.85
Varna,2020-07-29,1.27,0.74,1.84
Varna,2020-07-30,1.32,0.79,1.88
Varna,2020-07-31,1.36,0.8200000000000001,1.89
Varna,2020-08-01,1.36,0.86,1.92
Varna,2020-08-02,1.39,0.89,1.93
Varna,2020-08-03,1.38,0.88,1.9
Varna,2020-08-04,1.35,0.85,1.85
Varna,2020-08-05,1.3,0.8200000000000001,1.81
Varna,2020-08-06,1.24,0.76,1.74
Varna,2020-08-07,1.17,0.71,1.69
Varna,2020-08-08,1.09,0.6,1.57
Varna,2020-08-09,1.05,0.58,1.56
Varna,2020-08-10,1.02,0.53,1.51
Varna,2020-08-11,0.99,0.51,1.5
Varna,2020-08-12,0.98,0.5,1.5
Varna,2020-08-13,0.98,0.5,1.51
Varna,2020-08-14,0.97,0.49,1.51
Varna,2020-08-15,0.97,0.45,1.47
Varna,2020-08-16,0.96,0.45,1.48
Varna,2020-08-17,0.94,0.44,1.48
Varna,2020-08-18,0.93,0.42,1.47
Varna,2020-08-19,0.92,0.41,1.47
Varna,2020-08-20,0.9,0.39,1.46
Varna,2020-08-21,0.89,0.37,1.45
Varna,2020-08-22,0.89,0.36,1.45
Varna,2020-08-23,0.88,0.33,1.43
Varna,2020-08-24,0.88,0.32,1.43
Varna,2020-08-25,0.88,0.35,1.48
Varna,2020-08-26,0.89,0.34,1.48
Varna,2020-08-27,0.91,0.36,1.51
Varna,2020-08-28,0.91,0.32,1.47
Varna,2020-08-29,0.93,0.35,1.51
Varna,2020-08-30,0.93,0.37,1.54
Varna,2020-08-31,0.91,0.33,1.5
Varna,2020-09-01,0.93,0.36,1.54
Varna,2020-09-02,0.92,0.35,1.54
Varna,2020-09-03,0.92,0.33,1.52
Varna,2020-09-04,0.9,0.33,1.53
Varna,2020-09-05,0.9,0.3,1.5
Varna,2020-09-06,0.91,0.31,1.52
Varna,2020-09-07,0.91,0.32,1.54
Varna,2020-09-08,0.93,0.31,1.53
Varna,2020-09-09,0.95,0.35,1.58
Varna,2020-09-10,0.93,0.33,1.56
Varna,2020-09-11,0.93,0.34,1.58
Varna,2020-09-12,0.95,0.35,1.59
Varna,2020-09-13,0.94,0.33,1.57
Varna,2020-09-14,0.92,0.3,1.54
Varna,2020-09-15,0.9,0.3,1.55
Varna,2020-09-16,0.92,0.29,1.54
Varna,2020-09-17,0.92,0.31,1.57
Varna,2020-09-18,0.95,0.31,1.57
Varna,2020-09-19,0.95,0.34,1.61
Varna,2020-09-20,0.95,0.33,1.6
Varna,2020-09-21,0.95,0.33,1.6
Varna,2020-09-22,0.95,0.32,1.59
Varna,2020-09-23,0.95,0.31,1.58
Varna,2020-09-24,0.93,0.29,1.56
Varna,2020-09-25,0.91,0.3,1.58
Varna,2020-09-26,0.93,0.3,1.58
Varna,2020-09-27,0.94,0.32,1.61
Varna,2020-09-28,0.96,0.33,1.62
Varna,2020-09-29,1.0,0.37,1.66
Varna,2020-09-30,1.02,0.4,1.69
Varna,2020-10-01,1.05,0.41,1.69
Varna,2020-10-02,1.06,0.46,1.74
Varna,2020-10-03,1.08,0.48,1.75
Varna,2020-10-04,1.1,0.5,1.76
Varna,2020-10-05,1.11,0.49,1.73
Varna,2020-10-06,1.15,0.55,1.78
Varna,2020-10-07,1.18,0.5700000000000001,1.78
Varna,2020-10-08,1.19,0.61,1.81
Varna,2020-10-09,1.23,0.66,1.84
Varna,2020-10-10,1.25,0.6900000000000001,1.85
Varna,2020-10-11,1.25,0.7000000000000001,1.84
Varna,2020-10-12,1.25,0.71,1.83
Varna,2020-10-13,1.23,0.6900000000000001,1.79
Varna,2020-10-14,1.2,0.68,1.77
Varna,2020-10-15,1.18,0.66,1.74
Varna,2020-10-16,1.16,0.66,1.73
Varna,2020-10-17,1.2,0.7000000000000001,1.76
Varna,2020-10-18,1.24,0.73,1.77
Varna,2020-10-19,1.31,0.8200000000000001,1.85
Varna,2020-10-20,1.36,0.86,1.86
Varna,2020-10-21,1.42,0.95,1.93
Varna,2020-10-22,1.41,0.95,1.91
Varna,2020-10-23,1.43,0.97,1.9
Varna,2020-10-24,1.49,1.06,1.97
Varna,2020-10-25,1.52,1.09,1.97
Varna,2020-10-26,1.57,1.15,2.0
Varna,2020-10-27,1.62,1.2,2.02
Varna,2020-10-28,1.64,1.26,2.06
Varna,2020-10-29,1.61,1.24,2.01
Varna,2020-10-30,1.58,1.21,1.95
Varna,2020-10-31,1.57,1.22,1.94
Varna,2020-11-01,1.52,1.18,1.88
Varna,2020-11-02,1.52,1.19,1.88
Varna,2020-11-03,1.5,1.18,1.85
Varna,2020-11-04,1.52,1.19,1.84
Varna,2020-11-05,1.46,1.15,1.79
Varna,2020-11-06,1.44,1.14,1.77
Varna,2020-11-07,1.44,1.15,1.77
Varna,2020-11-08,1.41,1.13,1.74
Varna,2020-11-09,1.35,1.07,1.67
Varna,2020-11-10,1.38,1.09,1.68
Varna,2020-11-11,1.34,1.05,1.63
Varna,2020-11-12,1.3,1.03,1.61
Varna,2020-11-13,1.22,0.94,1.51
Varna,2020-11-14,1.27,1.0,1.57
Varna,2020-11-15,1.23,0.97,1.54
Varna,2020-11-16,1.19,0.92,1.48
Varna,2020-11-17,1.19,0.93,1.49
Varna,2020-11-18,1.2,0.94,1.5
Varna,2020-11-19,1.12,0.84,1.39
Varna,2020-11-20,1.12,0.84,1.39
Varna,2020-11-21,1.14,0.86,1.41
Varna,2020-11-22,1.12,0.86,1.41
Varna,2020-11-23,1.06,0.8,1.35
Varna,2020-11-24,1.08,0.81,1.36
Varna,2020-11-25,1.09,0.8200000000000001,1.37
Varna,2020-11-26,1.04,0.78,1.33
Varna,2020-11-27,1.03,0.77,1.32
Varna,2020-11-28,1.03,0.76,1.31
Varna,2020-11-29,0.99,0.73,1.28
Varna,2020-11-30,0.98,0.71,1.26
Varna,2020-12-01,0.99,0.71,1.26
Varna,2020-12-02,1.02,0.76,1.32
Varna,2020-12-03,1.03,0.75,1.3
Varna,2020-12-04,1.04,0.76,1.31
Varna,2020-12-05,1.09,0.8200000000000001,1.37
Varna,2020-12-06,1.09,0.8300000000000001,1.38
Varna,2020-12-07,1.09,0.8300000000000001,1.38
Varna,2020-12-08,1.09,0.8200000000000001,1.36
Varna,2020-12-09,1.05,0.79,1.33
Varna,2020-12-10,1.01,0.75,1.29
Varna,2020-12-11,0.95,0.6900000000000001,1.23
Varna,2020-12-12,0.94,0.68,1.23
Varna,2020-12-13,0.88,0.62,1.17
Varna,2020-12-14,0.8200000000000001,0.56,1.12
Varna,2020-12-15,0.78,0.51,1.07
Varna,2020-12-16,0.76,0.49,1.06
Varna,2020-12-17,0.73,0.45,1.03
Varna,2020-12-18,0.72,0.44,1.03
Varna,2020-12-19,0.73,0.45,1.05
Varna,2020-12-20,0.71,0.41,1.01
Varna,2020-12-21,0.65,0.35,0.96
Varna,2020-12-22,0.63,0.32,0.94
Varna,2020-12-23,0.59,0.3,0.94
Varna,2020-12-24,0.5700000000000001,0.26,0.91
Varna,2020-12-25,0.53,0.22,0.88
Varna,2020-12-26,0.56,0.22,0.89
Varna,2020-12-27,0.58,0.26,0.95
Varna,2020-12-28,0.59,0.26,0.96
Varna,2020-12-29,0.62,0.29,1.0
Varna,2020-12-30,0.66,0.33,1.05
Varna,2020-12-31,0.6900000000000001,0.34,1.06
Varna,2021-01-01,0.71,0.37,1.1
Varna,2021-01-02,0.75,0.4,1.13
Varna,2021-01-03,0.76,0.41,1.14
Varna,2021-01-04,0.73,0.39,1.13
Varna,2021-01-05,0.74,0.38,1.12
Varna,2021-01-06,0.75,0.4,1.15
Varna,2021-01-07,0.75,0.39,1.14
Varna,2021-01-08,0.75,0.37,1.12
Varna,2021-01-09,0.73,0.36,1.12
Varna,2021-01-10,0.68,0.31,1.08
Varna,2021-01-11,0.62,0.25,1.03
Varna,2021-01-12,0.62,0.24,1.03
Varna,2021-01-13,0.61,0.22,1.02
Varna,2021-01-14,0.59,0.19,1.0
Varna,2021-01-15,0.59,0.17,0.99
Varna,2021-01-16,0.59,0.19,1.03
Varna,2021-01-17,0.58,0.17,1.02
Varna,2021-01-18,0.56,0.14,0.99
Varna,2021-01-19,0.5700000000000001,0.12,0.98
Varna,2021-01-20,0.59,0.14,1.02
Varna,2021-01-21,0.59,0.14,1.03
Varna,2021-01-22,0.63,0.17,1.08
Varna,2021-01-23,0.65,0.21,1.14
Varna,2021-01-24,0.65,0.18,1.11
Varna,2021-01-25,0.67,0.19,1.13
Varna,2021-01-26,0.67,0.2,1.15
Varna,2021-01-27,0.68,0.21,1.17
Varna,2021-01-28,0.67,0.18,1.14
Varna,2021-01-29,0.68,0.19,1.16
Varna,2021-01-30,0.7000000000000001,0.21,1.19
Varna,2021-01-31,0.73,0.24,1.23
Varna,2021-02-01,0.76,0.28,1.28
Varna,2021-02-02,0.8200000000000001,0.34,1.34
Varna,2021-02-03,0.86,0.38,1.38
Varna,2021-02-04,0.87,0.38,1.37
Varna,2021-02-05,0.89,0.41,1.4
Varna,2021-02-06,0.92,0.43,1.41
Varna,2021-02-07,0.92,0.45,1.43
Varna,2021-02-08,0.95,0.47,1.44
Varna,2021-02-09,0.99,0.5,1.46
Varna,2021-02-10,1.01,0.56,1.52
Varna,2021-02-11,1.01,0.56,1.51
Varna,2021-02-12,1.02,0.5700000000000001,1.51
Varna,2021-02-13,1.04,0.59,1.52
Varna,2021-02-14,1.03,0.5700000000000001,1.49
Varna,2021-02-15,1.02,0.58,1.5
Varna,2021-02-16,1.04,0.59,1.5
Varna,2021-02-17,1.03,0.6,1.51
Varna,2021-02-18,1.04,0.6,1.5
Varna,2021-02-19,1.09,0.67,1.57
Varna,2021-02-20,1.15,0.73,1.62
Varna,2021-02-21,1.18,0.76,1.64
Varna,2021-02-22,1.23,0.8,1.66
Varna,2021-02-23,1.24,0.8300000000000001,1.68
Varna,2021-02-24,1.26,0.87,1.71
Varna,2021-02-25,1.23,0.8300000000000001,1.65
Varna,2021-02-26,1.25,0.86,1.67
Varna,2021-02-27,1.26,0.88,1.68
Varna,2021-02-28,1.22,0.84,1.63
Varna,2021-03-01,1.24,0.87,1.65
Varna,2021-03-02,1.27,0.9,1.67
Varna,2021-03-03,1.28,0.92,1.68
Varna,2021-03-04,1.26,0.91,1.66
Varna,2021-03-05,1.29,0.94,1.68
Varna,2021-03-06,1.35,0.99,1.71
Varna,2021-03-07,1.35,1.01,1.72
Varna,2021-03-08,1.38,1.05,1.75
Varna,2021-03-09,1.42,1.08,1.76
Varna,2021-03-10,1.42,1.1,1.77
Varna,2021-03-11,1.37,1.06,1.72
Varna,2021-03-12,1.4,1.07,1.71
Varna,2021-03-13,1.43,1.12,1.75
Varna,2021-03-14,1.43,1.13,1.75
Varna,2021-03-15,1.42,1.14,1.75
Varna,2021-03-16,1.47,1.19,1.79
Varna,2021-03-17,1.48,1.2,1.78
Varna,2021-03-18,1.42,1.15,1.72
Varna,2021-03-19,1.38,1.11,1.67
Varna,2021-03-20,1.36,1.09,1.64
Varna,2021-03-21,1.29,1.04,1.59
Varna,2021-03-22,1.27,1.01,1.55
Varna,2021-03-23,1.26,1.0,1.54
Varna,2021-03-24,1.24,0.98,1.51
Varna,2021-03-25,1.18,0.93,1.46
Varna,2021-03-26,1.15,0.9,1.43
